E_exfoliationperAtom,MPE,Bond_mean,Bond_max,R_atom,R_vdw,R_cov,D_EN,m_atom,N_mendeleev,I,DP,Density,T_boil,T_melt,H_spec,H_fuse,H_evap,TC,EA
,0.25757703388803793,3.756955439384641,5.318465295518994,335.0,493.0,330.0,0.49,218.38153849999998,235.0,19.4985,114.8,12.0,4634.5,2017.5500000000002,1.2015,37.615,358.8,258.45,3.389144
,0.34468534574926063,4.874302400551371,8.21893862270181,500.0,948.0,525.6666666666666,3.16,335.619744931,488.3333333333333,73.943,274.91333333333336,14.0,2835.3700000000003,948.91,0.546,14.336666666666666,246.51333333333332,46.802666666666674,13.73733756666667
0.073735816,0.35516268737024714,4.875665495535301,8.224289664739944,326.6666666666667,483.0,312.0,0.6000000000000001,292.54709333333335,208.66666666666666,20.07766666666667,104.33333333333333,18.0,5006.0,2869.5,0.5293333333333333,43.95333333333334,461.8666666666666,73.3,3.7774599999999996
,0.21741670378778669,2.7455880973167757,3.4187743375555546,133.33333333333334,235.33333333333334,126.66666666666667,2.51,30.145923093333337,102.33333333333333,15.106333333333334,62.633333333333326,1.0,525.0266666666666,217.58666666666667,1.222,4.525,59.155,47.35433333333333,2.3609593333333336
0.112006959,0.1925095413165466,3.3591431913962677,4.673738268447958,416.6666666666667,593.0,397.0,0.8500000000000001,361.8847633333333,316.0,29.385999999999996,106.09999999999998,15.0,2380.5,1244.1766666666667,0.2865,44.04666666666666,204.58333333333334,21.200000000000003,7.938044533333333
0.024771215,0.3006670010312099,3.8682841825666707,6.779204157162882,308.75,540.0,293.75,2.49,134.02125,236.75,32.6795,141.875,9.0,2883.3325,1521.175,0.5256666666666666,21.5,364.1333333333334,275.5396666666666,3.459948625
0.105380326,0.3393265825667032,4.911342827422156,7.965920007207879,296.6666666666667,572.6666666666666,315.3333333333333,3.16,196.68264071366664,313.0,46.95000000000001,137.29333333333332,9.0,1802.6899999999998,600.17,0.5005,42.69,130.70333333333335,31.665333333333333,8.731507300000002
0.071657351,0.4257104897150998,3.6678275823168023,5.332238583840677,231.66666666666666,337.3333333333333,210.66666666666666,0.19000000000000017,164.78226666666666,144.66666666666666,13.968000000000002,72.33333333333333,12.0,3481.3333333333335,1933.7666666666664,0.49766666666666665,30.373333333333335,350.6666666666667,78.27666666666667,2.4332506666666665
0.030216491,0.13474346592564954,3.4259020149647816,4.512049078256335,161.25,363.75,168.25,1.88,61.23990329075001,214.0,29.13975,33.485,5.0,1623.4935,803.3325000000001,0.4875,8.513333333333334,200.67999999999998,12.765,3.6987436825
0.051534426,0.11393158915412943,3.7338228723120928,4.667126568919479,203.33333333333334,450.0,207.0,1.4,76.405,253.0,31.218333333333334,35.166666666666664,5.0,3191.9833333333336,2047.5666666666666,1.1255,32.555,529.4,23.078333333333333,3.2786298333333335
,0.35035292584190425,2.855277990906717,2.855277990906717,135.0,229.0,129.66666666666666,3.0,50.93500210866667,95.0,15.935666666666668,75.53083333333333,4.0,1257.7233333333334,631.9499999999999,1.863,5.286666666666666,138.39333333333335,171.28533333333334,2.907476133333334
0.102077608,0.15475067659786423,4.6582712560767545,7.123726664997443,93.33333333333333,203.33333333333334,90.0,1.54,32.184000000000005,124.66666666666667,16.17866666666667,20.535703333333334,3.0,1013.5533333333334,493.40333333333325,0.385,6.5635,152.752,133.74516666666668,1.6371406666666666
,0.2479115912334986,3.7263575530096182,4.857175972496683,610.0,1153.3333333333333,609.0,2.19,394.61848000000003,623.6666666666666,78.11433333333333,182.29999999999998,21.0,3975.8233333333333,2653.9666666666667,0.6625000000000001,89.55,356.5,35.9255,10.302285166666666
0.026657569,0.2501150852012959,3.056499239620456,4.366616679994736,235.0,465.6666666666667,235.66666666666666,1.79,171.01833333333335,226.0,31.057333333333332,67.05666666666667,17.0,4496.983333333334,2775.5766666666664,0.327,38.64,881.4,154.045,4.46904375
0.055372301,0.3625660428775588,3.441285150346125,3.441285150346125,205.0,334.75,195.25,2.49,77.558761,117.0,17.503,124.42499999999998,4.0,1634.3484999999998,1037.85,0.6036666666666667,11.009999999999998,173.16666666666666,0.17550000000000002,2.1854815100000002
0.068081881,0.17039788427752686,4.039049189007814,6.164651200239082,295.0,615.0,292.0,1.54,186.36646666666664,324.3333333333333,44.06166666666667,71.8,20.0,5175.506666666667,3023.4666666666667,0.35950000000000004,42.805,893.3,62.37200000000001,4.381635999999999
,0.27045362874956375,3.6891139188080713,5.659840407360418,486.6666666666667,826.0,471.3333333333333,2.51,398.6279230933333,426.3333333333333,50.147999999999996,148.36666666666665,19.0,3764.206666666667,1177.2866666666666,0.921,28.82,478.95,60.572,5.649548
,0.3844117059642049,3.9418501669521366,5.705024474956402,281.25,391.0,258.25,0.8600000000000001,245.2483525,201.25,18.877499999999998,68.625,12.0,2185.5370000000003,1009.3249999999999,0.6623333333333333,19.66,174.4125,31.85666666666667,3.7727011950000002
0.003448925,0.31644150550027716,2.3866787051315685,3.466854527359368,261.25,449.5,247.5,2.55,133.35875,193.5,26.658749999999998,138.45,7.0,2825.285,1443.3500000000001,0.45533333333333337,16.523333333333337,383.20000000000005,30.02066666666667,2.36157525
,0.39187996266834096,3.2660276073870516,4.536645414537942,293.3333333333333,424.3333333333333,285.6666666666667,1.96,102.709,108.33333333333333,16.703333333333333,187.23333333333335,4.0,2854.2666666666664,1850.2666666666667,1.331,33.11333333333334,300.9733333333333,74.505,2.730115833333334
0.053998933,0.44959123528588407,3.582894639748669,5.387256804827584,125.0,196.33333333333334,122.33333333333333,2.1399999999999997,126.63449000000001,76.66666666666667,10.108333333333333,63.06666666666667,8.0,1574.2299999999998,451.5,0.0,12.559999999999999,188.975,0.027,2.26007515
-0.046619157,0.3451937826680424,3.7279007366345893,5.446258819540834,438.3333333333333,791.0,432.6666666666667,2.55,185.15683333333334,317.0,46.51333333333333,282.46666666666664,11.0,5163.84,2974.133333333333,0.9195,33.91,832.0,46.157999999999994,4.517716
0.091296336,0.21966932593754326,3.482715538470871,4.660757934753529,406.6666666666667,727.3333333333334,386.0,1.64,270.5131746653333,417.6666666666667,50.696,77.8,15.0,2622.1733333333336,958.3166666666666,0.9955,9.665,316.50000000000006,53.05799999999999,4.750783826666667
0.165889659,0.1610315575701085,3.201789019865102,3.2438606153086966,1023.3333333333334,2118.0,1026.3333333333333,1.54,565.9871333333333,1157.0,137.5,201.4333333333333,35.0,17500.663333333334,10049.266666666666,5.497,151.0,3038.5,107.32233333333333,13.0449285
0.050547435,0.18714840032970176,3.620953386031636,4.880146976110175,326.6666666666667,545.0,315.0,1.33,143.865,303.3333333333333,35.877,67.39999999999999,8.0,1985.3999999999999,1245.3666666666666,0.322,25.52666666666667,177.5566666666667,31.587666666666667,9.136983666666668
0.084061563,0.2306147057410423,3.2482224249804537,4.7856820379723395,192.5,368.0,194.75,2.13,90.0632904995,215.25,26.76775,44.0,5.0,1085.035,528.15,0.6353333333333334,7.57,117.86666666666667,54.687333333333335,3.4852166666666666
0.147079729,0.22505820250337413,3.461775138162868,4.6309301169398465,205.0,402.3333333333333,207.0,1.74,148.54130333333333,205.66666666666666,27.751,64.5,10.0,1910.6499999999999,800.7333333333332,0.158,15.254999999999999,233.4,13.978333333333332,4.63822175
,0.21094730066665246,3.4592783914605922,4.638600667619084,166.66666666666666,302.0,161.33333333333334,2.62,40.84843333333334,135.66666666666666,19.376666666666665,106.73333333333333,1.0,518.7233333333332,224.46666666666667,0.753,54.455,11.370000000000001,26.363333333333333,2.8325118333333337
,0.12912916771917987,3.225649670587477,4.244656540777723,178.75,393.0,190.75,1.2599999999999998,69.4547379995,245.75,31.326999999999998,30.3267775,5.0,716.605,710.0275000000001,0.7065,1.3135,38.50133333333333,0.17175,2.96887075
0.063454366,0.28032296937918916,3.4480009433260306,5.1718409621228005,102.5,167.0,98.0,2.46,11.4695,50.0,9.500499999999999,84.70625000000001,0.0,604.1700000000001,304.245,3.489,2.89,148.0,42.4135,1.03958125
,0.09898413469265817,3.0900731574910174,4.227386597335154,83.33333333333333,222.33333333333334,91.0,1.2399999999999998,32.97566666666666,174.0,22.063333333333333,13.273776666666665,1.0,160.97666666666666,120.90999999999998,0.0,5.460500000000001,16.136,0.19216666666666668,2.3624289
,0.32543025746601195,4.01814669471239,6.5475449673252175,293.75,562.5,286.5,1.8399999999999999,127.02768499999999,278.25,37.2275,90.56,12.0,3987.88,2165.615,0.5656666666666667,27.05666666666667,631.4,185.154,4.919573333333333
,0.27681114724135636,3.2368230331788967,4.388979074333428,181.66666666666666,309.6666666666667,172.66666666666666,1.3900000000000001,92.49466666666666,143.33333333333334,18.397000000000002,48.38,7.0,1685.9333333333334,672.38,0.499,10.815000000000001,262.8,99.61733333333335,-0.8439665
,0.5461565513813339,3.221311652422465,4.364967433898266,210.0,278.3333333333333,192.0,0.6199999999999999,192.85552300000003,88.66666666666667,8.822333333333333,116.66666666666667,13.0,3218.6666666666665,1097.0733333333333,0.25766666666666665,9.58,322.06666666666666,165.16666666666666,1.2575433333333332
,0.3167540971516439,4.115960753810595,7.02620722958437,97.5,173.75,94.0,1.79,41.27725,88.0,10.88325,25.3425,3.0,1005.8975,278.4375,0.38,6.4350000000000005,192.55,36.03825,0.1637045
0.538225063,0.2622189625317919,2.4411259257926985,3.3479844643002026,188.33333333333334,389.0,198.0,2.76,80.94368327166667,201.66666666666666,33.73266666666667,78.56666666666666,6.0,2393.016666666667,1276.8833333333334,0.37,9.843333333333334,262.93333333333334,50.07,5.991734986666668
0.047479838,0.4340129540368551,2.857436205642385,3.860759829074929,125.0,193.33333333333334,120.66666666666667,2.21,102.61126666666667,80.33333333333333,10.027,64.73333333333333,4.0,1171.8966666666668,729.5,0.164,15.52,171.475,0.027,2.26007515
0.04820107,0.43826811394538534,5.355202207281188,8.771717950331734,265.0,364.3333333333333,249.0,1.56,201.4166266666667,111.0,13.316999999999998,178.6,9.0,3826.0,1457.3333333333333,0.358,28.28,405.3,43.5,2.7635951999999997
0.112397295,0.24609016215308702,3.2258895251149067,3.344097725624707,318.3333333333333,551.0,310.3333333333333,2.62,161.45776666666669,262.0,32.738,148.4,8.0,2407.3166666666666,1107.5,0.6839999999999999,81.37,293.965,50.80833333333333,3.6483458333333334
0.01484639,0.33168313471121075,2.87635066211779,3.835634149413608,340.0,552.5,319.75,2.55,252.24695,247.5,31.5925,181.775,11.0,2486.8325,1013.3,0.25333333333333335,13.876666666666665,263.46666666666664,20.696333333333335,3.194689625
0.001266434,0.15170921759606845,3.2275570132206965,4.109784791873676,296.6666666666667,502.0,286.3333333333333,2.46,34.589,162.33333333333334,29.087999999999997,229.65,2.0,3311.1200000000003,2084.653333333333,7.3335,11.56,592.0,113.63266666666665,3.192923
0.169188587,0.17344691683839608,2.9961444123302745,3.394483314332155,181.66666666666666,386.0,191.0,1.8399999999999999,67.95837733266667,212.33333333333334,28.429333333333332,49.833333333333336,5.0,2006.3166666666666,1110.7666666666667,0.5125,14.655000000000001,364.9,26.9175,2.9898601666666664
0.024614572,0.2737480307909885,2.961901057794548,3.3382860462746105,306.25,543.0,293.0,2.49,149.54125000000002,226.0,32.4935,148.125,12.0,3888.8325,2215.2000000000003,0.5016666666666666,26.473333333333333,573.7333333333333,325.063,3.402513625
0.603166003,0.29670998847902064,3.948139728970319,5.79061817244,233.33333333333334,410.6666666666667,224.66666666666666,1.54,196.1256,219.33333333333334,25.782,47.78,12.0,2513.2533333333336,1044.3999999999999,0.246,19.619999999999997,358.2,29.236,2.763726
,0.26954697151142426,3.404056791821223,5.543222420903865,410.0,565.6666666666666,388.0,1.77,378.92757666666665,227.66666666666666,24.701666666666664,199.46666666666667,17.0,2891.0,1575.8999999999999,0.1535,37.79333333333333,270.23333333333335,27.5,9.2494204
,0.2074729343662935,2.9401789336653392,5.067566144591888,113.75,195.0,111.25,2.22,24.294075000000003,70.75,10.1225,81.94999999999999,1.0,1735.5559999999998,1151.5225,0.7319999999999999,51.865,6.415,20.2215,0.6101732575000001
0.125945902,0.19948081906851778,5.354065940356485,9.087660605471328,425.0,720.0,413.6666666666667,2.55,361.7472,363.3333333333333,43.206999999999994,167.03333333333333,16.0,3357.7766666666666,1187.8666666666666,0.344,25.83,415.0,15.8945,4.7139541666666664
0.051493773,0.17571881988836108,3.0690460239227124,3.8302767764145647,118.33333333333333,225.0,112.33333333333333,1.54,43.66466666666667,125.33333333333333,15.968666666666666,23.900000000000002,4.0,1086.3266666666666,546.1333333333333,0.385,9.71,162.50500000000002,133.68766666666667,2.589984
,0.2665358464640103,3.3354197107800285,4.585535654770056,138.33333333333334,241.66666666666666,133.66666666666666,1.54,145.98165633333332,122.66666666666667,14.576666666666666,31.53333333333333,10.0,1714.46,663.8933333333333,0.1265,11.84,256.0,108.65133333333331,2.0577396666666665
0.037662269,0.2081139987190163,3.004846577467876,4.042277775334237,118.33333333333333,266.3333333333333,131.66666666666666,1.9300000000000002,64.91806982966666,171.0,24.826000000000004,19.84,3.0,751.0733333333334,373.09666666666664,0.205,10.805,107.41,8.180333333333333,4.236894200000001
,0.2490822400448198,3.102496242213807,4.14894152640208,411.6666666666667,804.3333333333334,409.6666666666667,1.9,133.61299999999997,380.0,53.065333333333335,162.12333333333333,11.0,5410.57,2972.6433333333334,1.24,41.24,902.6,67.94766666666666,6.73301075
0.110922432,0.2786800044392638,3.2228124431419447,4.157225056400904,305.0,450.5,263.75,1.64,259.02855,234.75,26.16,69.7,15.0,2784.09,1007.2749999999999,0.4365,12.479999999999999,328.57,142.57925,3.0465379099999996
0.629082933,0.1707722664278546,3.714802575013448,4.649202290795007,70.0,170.0,75.0,0.0,12.011,87.0,11.26,11.3,2.0,5100.0,3820.0,0.711,0.0,0.0,1.59,1.262119
0.001125481,0.23473165315380282,3.0589086101777974,3.863633680907,213.75,392.0,207.75,2.34,123.96899250000001,188.75,25.321749999999998,94.45,7.0,2274.785,1049.325,0.26966666666666667,13.5,305.3333333333333,28.840500000000006,2.71126075
0.193775656,0.25063318135733814,2.968218702114116,3.9132557857902874,238.33333333333334,457.0,223.66666666666666,1.89,85.08369599999999,227.33333333333334,30.770666666666667,67.05666666666667,9.0,2033.6499999999999,1333.5766666666666,0.671,17.04,278.4,58.0675,7.3055674999999995
0.04183131,0.278257139827385,3.911685622281555,5.305900531822021,130.0,255.0,124.0,1.78,41.99705,124.5,16.993,46.8,4.0,1562.69,1119.8,0.488,21.0,342.0,46.977000000000004,1.7941135
0.044332409,0.23674422723971497,3.2344457299059948,4.0238079847518415,210.0,367.5,204.75,2.46,53.356,151.5,23.303,139.01115250000004,3.0,1249.6225000000002,654.2450000000001,5.334,8.899,164.90133333333333,67.247375,2.605918
,0.3492233328375514,4.74333545461193,7.793273076999486,156.66666666666666,232.33333333333334,145.66666666666666,1.7600000000000002,104.83145633333334,59.0,7.9206666666666665,125.06666666666666,7.0,1586.2746666666665,678.5933333333334,0.40700000000000003,5.37,142.1,125.49,1.6238846766666668
,0.2451123009806684,2.887415270638985,3.9178856340589716,320.0,626.6666666666666,315.0,1.81,114.87866666666666,313.6666666666667,42.516666666666666,96.14666666666666,11.0,3430.443333333333,2029.6866666666667,0.873,24.78,574.8,97.863,5.63889725
0.14918382,0.3553534046018116,2.980054974721515,3.8927209114206027,953.3333333333334,1464.3333333333333,913.6666666666666,0.6800000000000002,700.5889333333334,721.0,68.73966666666666,251.6,42.0,11051.629333333332,4623.3,3.730666666666666,47.93333333333333,849.4666666666667,554.18,12.153927453333333
0.152388587,0.18040634352264162,3.3478630919659538,4.443870933263873,386.6666666666667,803.3333333333334,398.3333333333333,1.54,157.2553333333333,449.0,54.71966666666666,81.86666666666666,10.0,4170.57,2450.0,1.2595,95.98,769.7,165.36766666666668,6.470194933333334
,0.42442012420637176,3.474618423253457,4.63547785730653,155.0,271.5,153.25,2.3,99.93575,131.5,16.7935,70.725,4.0,1301.6174999999998,611.75,0.203,11.86,122.78666666666668,4.795333333333334,2.908451175
0.150461005,0.3555295490063623,0.0,0.0,395.0,756.3333333333334,386.6666666666667,1.79,204.96066666666664,405.3333333333333,49.899,92.91333333333334,15.0,3570.1733333333336,1113.0533333333335,0.7210000000000001,17.885,558.8,144.20533333333333,7.5125545
0.099252786,0.20456714091004657,3.4929990582421717,4.962614926879043,98.75,188.0,98.25,2.46,37.9648675,104.75,14.15775,52.831680000000006,1.0,426.6,255.8025,3.489,6.214666666666666,63.91933333333333,28.396666666666665,1.661647325
0.01739551,0.2864208048380357,3.6774703552661405,6.004980704557997,307.5,540.25,294.75,2.49,115.23705000000001,223.5,31.54725,161.875,8.0,3127.8325,1757.6325000000002,0.6499999999999999,21.996666666666666,414.09999999999997,72.02966666666667,3.021448625
0.049126302,0.3899877320974622,1.8637438136486313,2.6228582745312727,111.66666666666667,184.33333333333334,110.66666666666667,0.2799999999999998,74.83133333333333,81.66666666666667,10.941333333333333,52.96666666666667,3.0,598.2633333333333,441.3333333333333,0.145,4.88,89.705,0.018,1.6846128333333334
,0.21679583248521928,1.9449833486547394,2.747284767617449,108.75,214.75,107.25,2.62,21.028825,98.25,14.1025,79.02677750000001,1.0,1586.915,1070.1025000000002,0.732,51.3085,1.617,20.206375,1.36000275
0.116854842,0.2872266381916928,2.5474808812562695,3.9061699273233144,263.3333333333333,380.6666666666667,237.66666666666666,0.78,177.67499999999998,186.0,17.148999999999997,65.16666666666667,10.0,2747.157333333333,1331.3999999999999,1.0516666666666665,20.97,246.4333333333333,80.67,2.7916110633333333
,0.3532619378124881,2.964486356683293,3.8109041494269973,120.0,192.0,118.66666666666667,1.74,106.46715666666667,82.33333333333333,10.601666666666667,47.76666666666667,6.0,2001.6333333333332,984.3299999999999,0.146,20.310000000000002,308.475,11.513,0.5576789333333333
0.052177422,0.4898499474547284,3.070602372869632,4.190514331832199,111.66666666666667,186.0,111.66666666666667,2.81,68.269467721,78.66666666666667,12.007666666666667,70.11333333333333,3.0,795.87,525.2433333333333,0.18,5.273333333333333,63.98333333333333,0.0185,3.5069573500000004
0.094666093,0.3086187871372207,2.3204467726753637,3.405361235403599,161.25,283.75,164.0,3.16,86.03175237225,131.5,19.21375,98.75500000000001,3.0,863.9825000000001,410.6475,0.2825,8.594999999999999,80.045,20.67975,3.7747693250000007
0.169140308,0.37226456158744353,2.2944307104867274,3.402567293648636,193.33333333333334,312.0,167.33333333333334,1.51,118.05146666666667,136.66666666666666,16.902666666666665,48.91333333333333,11.0,2854.4599999999996,1468.2666666666667,0.359,20.57,440.29999999999995,309.9513333333333,2.029409
0.151765956,0.3986560607841877,2.284132394337419,3.3691845973714463,130.0,203.5,128.0,0.5899999999999999,98.84049999999999,95.5,8.5475,40.95,6.0,1750.55,497.55,0.222,6.15,177.85,33.66,1.5663684999999998
0.119685852,0.14875403033861886,2.485958801950425,3.60186945201382,101.66666666666667,209.66666666666666,102.0,2.08,25.987302666666668,104.66666666666667,15.790333333333331,37.369036666666666,1.0,1101.5533333333335,645.87,0.556,7.958500000000001,166.802,5.345166666666667,1.2881406666666666
0.104097038,0.33948620742010627,2.7337503626511075,3.872239108318766,181.25,370.75,196.0,3.0,54.95350395375,181.0,29.898250000000004,90.528125,4.0,2233.3475,1299.035,2.2295,13.479999999999999,366.90000000000003,36.59174999999999,5.0337777500000005
,0.3468431900086078,3.088248975353377,4.067329355940012,561.6666666666666,848.0,520.3333333333334,2.3400000000000003,204.80982933333334,290.3333333333333,39.373,399.20000000000005,9.0,3007.7333333333336,1725.3333333333333,1.017,26.090000000000003,270.75666666666666,87.3315,13.3734175
,0.48241570864774364,2.6616635495510783,3.6870274889089303,152.5,190.5,129.0,1.16,142.142,96.5,8.959,35.5,7.0,1030.95,421.25,0.128,7.4399999999999995,95.98,23.052500000000002,1.8702941000000002
0.069581438,0.22986114685501097,2.630500780032663,3.790025684653509,157.5,337.0,163.0,1.74,115.9185,175.0,24.346999999999998,41.95,11.0,3100.285,1922.2,0.133,35.0,824.0,86.5405,2.59980025
0.04826654,0.4389281625150108,2.447344405649647,3.4204888949194885,131.66666666666666,197.66666666666666,125.33333333333333,2.34,93.93631333333333,73.66666666666667,9.878666666666666,84.4,4.0,1425.8966666666665,545.1666666666666,0.197,12.01,221.975,6.7135,1.6633834333333333
0.112460946,0.31097789010560084,2.5451849161824893,3.7154702668452044,137.5,203.0,124.25,0.7600000000000002,116.8561675,90.0,9.704,35.3025,7.0,1072.5135,560.52,0.369,7.748749999999999,91.2625,145.85666666666665,2.1460469433333333
0.08069062,0.5255522908249461,2.839285740467513,3.735168419331079,98.33333333333333,179.66666666666666,101.0,2.02,57.719467721,101.0,12.574333333333334,23.779999999999998,3.0,955.5366666666667,243.60999999999999,0.222,4.663333333333333,107.65000000000002,22.279,2.708660566666667
0.05827508,0.37889900713866703,2.925054013386823,3.764912754655593,156.25,245.5,155.25,3.0300000000000002,96.58010079075,103.0,12.8065,75.435,4.0,1391.5525,744.8575000000001,0.253,10.062499999999998,116.28500000000001,8.499333333333333,2.134132425
,0.2501213057065083,2.833785079048804,3.9871035295907262,266.6666666666667,468.3333333333333,262.6666666666667,2.44,179.3446,232.0,29.57766666666667,94.43333333333334,8.0,1991.3166666666666,825.0,0.4505,15.6,248.8,7.9675,3.0716138333333336
0.035321841,0.2991333153510274,2.7701938263720196,3.707709820962762,135.0,240.0,135.33333333333334,1.8399999999999999,83.93628,118.33333333333333,14.809333333333333,47.166666666666664,5.0,1884.2933333333333,1079.1,0.268,21.16,360.975,26.877000000000002,2.2995566000000003
,0.38542413776929135,3.0075517524167723,4.319106031757172,168.33333333333334,260.6666666666667,155.33333333333334,0.8899999999999999,91.16136666666667,108.0,11.332,62.43333333333334,8.0,2567.0666666666666,1488.8666666666668,0.4365,14.823333333333332,255.33333333333334,165.31333333333333,1.98078
0.087718411,0.24553604444678917,3.4263966690139323,5.751721336620022,101.66666666666667,209.66666666666666,102.0,2.08,25.987302666666668,104.66666666666667,15.790333333333331,37.369036666666666,1.0,1101.5533333333335,645.87,0.556,7.958500000000001,166.802,5.345166666666667,1.2881406666666666
0.106393083,0.16737808446506647,3.1160899391421624,4.040792079124898,141.66666666666666,285.0,141.66666666666666,1.54,89.26246666666667,158.33333333333334,18.804333333333332,28.133333333333336,5.0,2028.1899999999998,1093.9666666666667,0.5745,17.3,338.25,11.793666666666667,1.8684751666666666
0.149255081,0.11367410349224034,3.5345628184197406,5.325283510065853,128.33333333333334,274.0,125.33333333333333,1.54,41.184666666666665,151.66666666666666,19.938666666666666,24.566666666666663,4.0,2736.8566666666666,1780.3333333333333,0.548,13.01,304.6,134.22366666666667,2.2934865
0.033102833,0.29982803795816537,3.1773108891043984,3.8780307665275786,197.5,476.0,229.0,1.8199999999999998,95.4710079075,291.0,47.096000000000004,52.85,7.0,2655.025,1578.825,0.251,15.275,311.35,0.14,8.876974250000002
0.077085853,0.3633435828606192,3.299744495421855,5.06936192230698,170.0,342.3333333333333,169.0,1.79,104.40533333333333,175.33333333333334,23.89933333333333,42.623333333333335,10.0,2490.2533333333336,1530.6433333333332,0.2605,21.14,469.4,96.36933333333333,3.330357
0.230214297,0.27355066859656074,4.0635659252013046,6.287277177174802,181.66666666666666,329.6666666666667,172.33333333333334,1.64,114.43253166666666,192.0,23.445666666666664,33.733333333333334,7.0,988.9200000000001,628.6,0.228,4.31,97.4,23.104,2.341818
0.043583594,0.34385665103544855,5.5003075198140055,9.076806542974694,370.0,718.3333333333334,378.3333333333333,3.0,110.22711910133334,338.3333333333333,57.48133333333334,187.38166666666666,10.0,3207.1266666666666,2028.8733333333332,4.2044999999999995,16.686666666666667,337.1066666666667,84.91199999999999,14.222807800000002
0.337923276,0.4840620078193845,3.3631666680106886,5.736491516871978,188.33333333333334,283.3333333333333,173.33333333333334,1.0099999999999998,125.35726666666666,92.66666666666667,9.708333333333334,93.0,9.0,4299.0,2055.0666666666666,0.414,43.699999999999996,470.0,100.4,0.9854746666666667
0.11501196,0.28905227681259293,3.7405459355442376,6.184986606158575,183.33333333333334,308.0,183.0,1.3900000000000001,107.87966666666667,163.66666666666666,17.182,43.36666666666667,6.0,1780.6126666666667,878.2000000000002,0.9369999999999999,21.31,205.7,16.475666666666665,2.569107186666667
0.016691593,0.3045289478364953,3.6958224397948305,6.106068302412377,423.3333333333333,739.3333333333334,399.6666666666667,2.55,180.87843333333333,288.0,41.99666666666666,276.7,12.0,4428.776666666667,2925.866666666667,0.9239999999999999,39.16,655.0,140.94450000000003,4.171678166666666
0.127553744,0.26419564348229574,3.728815031792117,6.146935198097122,176.66666666666666,264.3333333333333,166.0,1.06,132.88333333333333,127.66666666666667,12.518,47.833333333333336,8.0,1899.3,1022.6333333333333,0.3935,19.8,144.58666666666667,143.20166666666668,2.8467800666666663
0.082954381,0.36646817051731445,3.2325507680257264,4.982354744184688,235.0,348.0,223.33333333333334,0.6000000000000001,206.53095999999996,138.0,14.159333333333334,83.33333333333333,14.0,4170.0,2415.0333333333333,0.3953333333333333,30.743333333333336,415.8,60.26666666666667,2.1285426666666667
0.042672091,0.2883727870969114,3.185067509018428,4.975171073378998,132.5,260.5,132.0,1.2799999999999998,63.974000000000004,125.0,17.156,48.8,6.0,2532.69,1499.8,0.251,28.0,590.0,0.054,1.8351134999999998
,0.4075720156591897,3.676932647254699,6.045061288178391,157.5,216.0,137.0,0.6599999999999999,73.919517,37.5,7.0489999999999995,108.5,6.0,3377.0,1781.5,0.37,13.49,378.05,100.0,0.48462823
0.074724569,0.1514322001917587,3.790770305253751,6.354310258933592,185.0,360.0,186.33333333333334,2.22,35.0471,152.0,23.48333333333333,111.5,2.0,3826.4,2722.2233333333334,1.0875,102.5,2.33,27.419333333333338,-0.3914306666666665
0.04360954,0.21594991846800743,3.7123362184532134,6.375062434147493,106.66666666666667,215.66666666666666,108.66666666666667,1.2399999999999998,63.97711666666667,110.66666666666667,15.557666666666668,61.70237,3.0,1165.5533333333335,584.2033333333333,0.183,0.117,194.952,3.7784999999999997,1.6138073333333331
0.047602628,0.3086779619789285,3.708636564620058,6.150590077875951,210.0,325.0,195.0,2.23,109.97725642666667,134.0,18.149666666666665,80.13666666666666,6.0,833.8766666666667,373.94666666666666,0.6799999999999999,8.055,72.54333333333334,50.109,5.6930505
0.036630604,0.13839690331198096,3.5967806790394814,5.901744961616008,103.75,183.0,101.0,2.11,20.266942320000002,70.5,10.32225,50.2,1.0,1762.831,1160.0625,0.8883333333333333,1.935,54.2,35.971500000000006,0.6217872575000001
0.082184291,0.3472059094659754,3.6928897412048673,6.098806816123404,143.33333333333334,279.0,140.66666666666666,1.54,62.154864999999994,154.33333333333334,19.448333333333334,30.8,6.0,1328.8566666666668,870.3333333333334,0.35650000000000004,13.01,168.5,200.5405,2.140780166666667
0.028960956,0.20251797208927094,3.7211969028336487,6.130340607218528,115.0,185.0,113.99999999999999,0.0,79.904,108.0,11.81,21.0,3.0,331.9,265.9,0.0,10.57,29.56,0.005,3.3635882000000006
0.097606413,0.22093857294290475,3.124660144572229,4.8255117297352506,160.0,331.0,155.5,1.78,49.99655,174.0,23.798,49.45,5.0,1607.785,1147.2,0.488,21.0,342.0,46.990500000000004,2.52467025
,0.371733368554017,3.41104300680549,5.02368653397574,328.3333333333333,493.0,319.3333333333333,1.69,164.706,154.0,19.49833333333333,244.53333333333333,7.0,3780.4320000000002,1891.0,1.1976666666666667,13.146666666666667,297.6666666666667,11.89,3.0078853733333335
0.098910636,0.35984205420482523,3.639242919312433,6.142078398583499,555.0,876.6666666666666,534.3333333333334,1.8,174.12884666666665,334.6666666666667,50.33833333333334,203.06666666666663,9.0,5835.400000000001,3503.6300000000006,2.7800000000000002,65.14,913.39,26.366,9.4806
,0.27944462268543324,4.096403678557217,6.875836155660835,147.5,254.25,144.5,2.49,89.86098500000001,133.75,16.846,69.328555,3.0,675.6875,474.555,0.301,13.491333333333332,76.56933333333333,0.195,2.2838942749999998
