Exyzz,MPE,Bond_mean,Bond_max,R_atom,R_vdw,R_cov,D_EN,m_atom,N_mendeleev,I,DP,Density,T_boil,T_melt,H_spec,H_fuse,H_evap,TC,EA
1.5,0.2648414388640267,3.5520573340002892,4.165085595190258,161.66666666666666,255.33333333333334,158.66666666666666,1.8399999999999999,120.90477,121.66666666666667,13.756,56.366666666666674,6.0,2006.7299999999998,1189.7333333333333,0.268,28.92,381.95,26.863500000000002,2.8321977
86.5,0.580554075188423,3.337158447744036,4.742259090357971,350.0,512.3333333333334,334.6666666666667,0.5799999999999998,114.50616416666666,196.0,17.278666666666666,166.33333333333334,12.0,8120.0,3414.8333333333335,1.889,36.056666666666665,914.9,463.1666666666667,1.63405
3.5,0.10845942162423106,8.213548946972594,15.118801322254866,88.75,172.0,84.25,1.51,37.4713,87.75,11.744,19.75,3.0,1938.1474999999998,1293.2975000000001,0.474,11.95,254.1,107.66075,0.656308125
17.0,0.4006070094421396,2.4485171843585243,3.4636213305083143,383.3333333333333,531.3333333333334,363.0,2.55,238.3833966666667,108.33333333333333,18.010666666666665,384.43333333333334,8.0,3160.73,2080.9333333333334,0.712,30.64,316.4,0.027,1.2158645000000001
3.0,0.39652186614148016,2.5763442716383302,3.9042539447060096,128.33333333333334,195.33333333333334,122.66666666666667,2.27,97.75449000000002,77.0,9.901,76.73333333333333,4.0,870.5633333333334,597.1666666666666,0.18,12.21,103.475,0.027,2.26007515
12.5,0.4443483218317677,2.663953143250296,3.669281032163134,353.3333333333333,482.0,306.6666666666667,0.40000000000000013,329.62,196.66666666666666,19.286,82.80666666666667,23.0,5597.0,2707.233333333333,0.484,32.35999999999999,524.1333333333332,104.86666666666666,2.113746106666667
6.5,0.31981022610551146,4.305013304335884,7.3687118234197735,133.33333333333334,227.33333333333334,123.66666666666667,2.46,34.16133333333334,90.0,13.445666666666668,73.7375,3.0,1379.51,673.2966666666666,1.9369999999999998,7.95,226.3,161.95133333333334,1.5917586666666665
7.0,0.28101641156240303,4.264697589039347,7.190949858929599,167.5,280.0,158.5,0.7000000000000002,61.526597,131.5,14.3005,46.9,6.0,2289.324,1270.0,0.96,8.97,205.05,50.27,2.40823226
1.5,0.30575884049614943,4.711666212724754,7.20365869935091,138.33333333333334,237.0,122.0,1.54,67.80406666666666,113.66666666666667,14.174,37.36666666666667,7.0,1835.1266666666668,900.4333333333333,0.311,12.48,279.35,276.68466666666666,1.8197423333333334
10.0,0.3745886967374244,3.0077594182931366,4.934703456681476,296.6666666666667,572.6666666666666,315.3333333333333,3.16,196.68264071366664,313.0,46.95000000000001,137.29333333333332,9.0,1802.6899999999998,600.17,0.5005,42.69,130.70333333333335,31.665333333333333,8.731507300000002
1.0,0.30461833841549596,2.3216830726880486,3.0340197664282282,265.0,430.3333333333333,256.6666666666667,0.77,108.79313333333334,211.0,20.358999999999998,75.53333333333333,9.0,3742.7653333333333,1291.9533333333334,1.3716666666666668,11.236666666666666,320.40000000000003,49.393333333333345,3.4414720400000003
1.0,0.4039630028152033,2.9319454406167207,4.371817397435134,138.33333333333334,199.33333333333334,133.66666666666666,1.06,138.82813333333334,102.33333333333333,9.368,35.666666666666664,6.0,1159.3,511.0333333333333,0.1625,13.160000000000002,83.78666666666668,7.401666666666667,2.0922754
5.0,0.2693764147298742,2.9240243032385886,3.9452987104734336,155.0,294.6666666666667,155.0,1.9,71.52466666666668,143.33333333333334,18.333666666666666,56.300000000000004,5.0,2124.523333333333,867.5,0.3725,12.935,359.3,29.593666666666664,1.858135833333333
1.0,0.17895277919881283,4.295340142261326,7.281539109363498,346.6666666666667,608.6666666666666,355.0,0.9200000000000002,112.78787466533333,313.0,33.41533333333333,89.59999999999998,8.0,3025.256,1822.2,2.3753333333333333,11.543333333333331,171.70000000000002,47.895,5.56631407
14.0,0.265268498304446,3.1762686258511534,4.4760312596244,176.66666666666666,340.6666666666667,177.0,2.13,32.87433333333333,219.66666666666666,27.76733333333333,55.77140666666667,2.0,1012.3766666666667,678.8066666666667,2.05,9.317,132.704,104.14800000000001,2.9458652499999998
48.5,0.32386217049592214,3.469234767223473,5.436201801074309,260.0,511.0,250.66666666666666,1.9,84.57902933333334,249.0,34.452,89.26666666666667,8.0,2857.0466666666666,1765.2666666666667,0.7384999999999999,22.8,432.3,11.030999999999999,4.4228405
8.0,0.4542893312529566,3.535266825641003,5.203740889968866,370.0,516.0,355.0,0.20000000000000018,400.3804,250.0,20.7985,105.0,19.0,3777.5,1628.5500000000002,0.4255,37.865,246.7,29.35,3.898676
6.0,0.43141413715009425,2.2738916718484736,2.822420721194192,288.3333333333333,457.0,280.6666666666667,0.9199999999999999,158.82013333333333,188.33333333333334,20.046333333333333,112.86666666666667,13.0,4712.466666666666,2668.6666666666665,0.7065,24.51,512.4666666666666,51.46000000000001,3.42956
5.0,0.35912093816102203,2.2943618626814404,3.0301166063452025,217.5,317.5,212.0,0.8,216.845,124.5,12.4215,89.5,12.0,3998.0,1974.2,0.274,30.46,337.3,25.8,1.9778759999999997
42.5,0.23554996846154067,3.118647197733994,4.559288923760534,238.33333333333334,384.6666666666667,223.33333333333334,2.49,94.05673133333335,125.33333333333333,20.032999999999998,155.1,5.0,2242.523333333333,1338.8,0.529,16.939999999999998,338.55,50.0405,1.7138656533333334
0.0,0.17900000093190052,3.2569577066451987,5.101694498598917,220.0,364.5,206.5,1.33,81.0975,190.0,23.391000000000002,52.9,6.0,1869.4,1162.3,0.443,16.515,200.615,40.2135,5.4945875
7.0,0.37780333309200953,4.4715169549166305,7.423395233499913,271.6666666666667,395.3333333333333,244.0,0.7499999999999998,218.04433333333336,174.66666666666666,17.345333333333333,62.99333333333333,16.0,3810.1,1898.8666666666668,0.308,18.16,362.09999999999997,63.75333333333333,2.5210033333333333
2.0,0.4479025907848188,5.2021824316217735,8.305794162474891,116.66666666666667,188.0,113.66666666666667,2.19,88.27907333333333,81.33333333333333,10.534666666666666,56.76666666666667,4.0,880.6966666666667,712.9000000000001,0.16,10.57,130.78,0.016,1.9512339
57.5,0.49577529705723483,4.473090794765746,7.3516838855096385,176.66666666666666,283.6666666666667,170.0,0.6799999999999999,92.53439800000001,90.0,10.040666666666667,97.53333333333335,7.0,3744.6666666666665,2273.0,0.6783333333333333,58.34,482.0333333333333,136.23333333333332,1.2644328866666668
60.0,0.49677885345828426,4.199018848465469,6.477110859713084,130.0,212.0,122.0,0.1900000000000004,133.857,79.0,8.4285,44.0,13.0,3601.5,1627.8,0.2275,29.28,399.0,65.9,1.6803560000000002
17.5,0.24516951219971966,4.384060218774171,7.308378082901126,176.66666666666666,310.0,175.33333333333334,2.09,75.84940333333334,114.33333333333333,18.801,99.46666666666665,5.0,2346.4,1225.6233333333332,0.272,16.5,364.5,25.339000000000002,-1.2006666666666665
1.0,0.27829474586241476,5.007023078529927,8.853431208839634,218.33333333333334,337.3333333333333,216.66666666666666,0.49,145.9555128333333,158.66666666666666,13.720999999999998,69.7,7.0,3052.3333333333335,1594.8666666666668,0.7353333333333333,38.36000000000001,272.1666666666667,142.96666666666667,2.578326366666667
10.0,0.4330694471238704,2.961111471071581,3.6446452921781956,413.3333333333333,621.3333333333334,400.6666666666667,0.0900000000000003,342.26,293.3333333333333,26.019666666666666,118.66666666666667,18.0,5445.666666666667,2614.1666666666665,0.6863333333333334,67.77,431.8,80.25333333333333,4.803934666666667
1.0,0.2529986663489737,4.739898820179557,6.5000212943580635,268.3333333333333,443.3333333333333,257.6666666666667,0.8800000000000001,146.39066666666668,198.33333333333334,21.585333333333335,79.53333333333333,15.0,4827.098666666667,2645.733333333333,1.277,21.98,491.73333333333335,325.36,3.8648920400000004
5.0,0.32935845752218756,4.835210929713063,8.104609500971161,176.66666666666666,253.33333333333334,155.33333333333334,0.78,108.11500000000001,114.66666666666667,11.576666666666666,50.26666666666667,7.0,2062.882666666667,1052.2,0.6783333333333333,6.8566666666666665,174.46666666666667,42.34666666666667,1.5607360200000002
-37.0,0.40520757511583116,3.735683956290409,5.621501531853793,345.0,568.75,327.0,2.49,129.66625,209.25,30.414,195.22499999999997,8.0,3225.8995,1947.0,1.0843333333333334,19.220000000000002,377.6666666666667,53.824999999999996,2.9764438899999996
22.0,0.4496511984146828,3.2305827460183227,3.9019388947045335,371.25,580.0,353.75,2.55,220.355,226.5,29.71875,253.625,9.0,2887.6875,1167.61,0.522,16.866666666666667,311.77333333333337,54.581666666666656,3.766650975
10.0,0.41344806226273645,3.515563710103972,4.323807501148348,151.66666666666666,280.0,149.66666666666666,2.13,48.31066666666667,154.0,18.791666666666668,42.36666666666667,3.0,1578.8566666666666,765.6666666666666,0.6735,23.0,229.9,72.09366666666666,2.80802625
2.0,0.30805811659701127,3.983900056097113,6.12608878605818,111.66666666666667,184.0,108.33333333333333,2.08,46.95296933333333,72.66666666666667,10.660333333333334,41.1,2.0,1175.3633333333335,711.5666666666667,0.556,13.185,181.13,5.277333333333334,1.670900566666667
54.5,0.28425528127389027,3.5209520598426125,5.560937291043298,171.66666666666666,336.6666666666667,166.66666666666666,1.54,85.04733333333333,189.66666666666666,23.724999999999998,35.233333333333334,6.0,1487.92,766.1666666666666,0.29300000000000004,15.46,177.20000000000002,138.46933333333334,3.0167766666666664
2.5,0.24425505917530446,3.9531969753439427,6.2635427110773,232.5,371.75,226.5,1.04,110.8801904995,180.5,18.804,68.0,7.0,2358.0299999999997,1189.225,1.267,7.942499999999999,171.825,23.116666666666664,2.8970317875000005
1.0,0.3899290608965416,3.772297726406244,6.158699335677181,106.66666666666667,184.33333333333334,108.0,1.83,46.89366666666667,81.33333333333333,11.374333333333334,44.666666666666664,2.0,1655.3333333333333,786.8299999999999,0.281,12.805,293.705,7.578333333333333,0.879575
1.0,0.3159352805049367,3.4320937925735087,4.817617780393799,111.66666666666667,187.66666666666666,112.33333333333333,1.74,90.80033333333334,82.0,11.055,43.800000000000004,5.0,1959.7666666666664,944.0633333333334,0.146,17.835,302.28,7.677,0.6591960666666669
-38.0,0.3702188734751184,2.7087711005876547,4.104558913480361,205.0,334.5,194.5,2.49,77.7855,118.0,17.619999999999997,122.92499999999998,4.0,1831.3484999999998,1110.6,0.5923333333333333,11.143333333333333,212.83333333333334,26.917,1.6768611325
30.0,0.47425499890629086,3.669224212963645,6.240023257797239,126.66666666666667,200.66666666666666,125.66666666666667,1.34,126.54530333333334,71.66666666666667,9.911,58.13333333333333,8.0,1786.1333333333332,730.4966666666666,0.158,15.254999999999999,233.4,13.942,0.28543799999999997
3.5,0.2958452498165478,3.524415196315686,5.490013900754023,111.66666666666667,184.66666666666666,108.66666666666667,2.19,73.46107333333335,81.0,10.918000000000001,54.63333333333333,4.0,849.5966666666667,681.6666666666666,0.16,6.41,126.205,0.018,2.0342795
49.0,0.3974315730625285,2.623517158345075,3.690927482589162,120.0,192.25,116.0,2.27,65.6781904995,73.25,9.781749999999999,65.2425,4.0,971.7975,603.7075000000001,0.4416666666666667,6.2299999999999995,109.86666666666667,58.0135,1.1038602499999999
28.5,0.30705119901876643,2.989585820805607,4.166487180612903,160.0,264.6666666666667,150.0,1.2200000000000002,40.772,93.33333333333333,15.432666666666668,121.12640666666668,4.0,1896.6200000000001,986.8000000000001,3.6109999999999998,7.751333333333332,223.40266666666665,80.58766666666666,1.1021626666666666
6.5,0.35932857342555125,3.023464108096071,4.36422072854989,280.0,419.3333333333333,272.3333333333333,0.8,253.84,180.66666666666666,16.92,98.33333333333333,14.0,4541.666666666667,2201.4666666666667,0.424,44.51333333333333,367.40000000000003,46.800000000000004,3.043405333333333
7.5,0.16781697928365502,3.823326656266774,4.645170180236053,91.25,193.25,91.75,1.2600000000000002,63.01625,122.25,16.275,16.231054999999998,4.0,246.5725,124.4475,0.138,2.9796666666666667,26.906000000000002,2.1745,1.2403716666666667
24.0,0.4108831784382549,4.146742758243599,6.10279031082355,133.33333333333334,227.33333333333334,123.66666666666667,2.46,34.16133333333334,90.0,13.445666666666668,73.7375,3.0,1379.51,673.2966666666666,1.9369999999999998,7.95,226.3,161.95133333333334,1.5917586666666665
4.0,0.4345161101488423,3.0856251158855135,4.340703420197595,220.0,332.6666666666667,216.0,0.5,176.354,165.33333333333334,15.243,60.6,9.0,2331.733333333333,1170.1666666666667,0.3055,22.843333333333334,186.53333333333333,21.400000000000002,2.7014053333333337
6.0,0.3201147877846718,3.386152973856907,5.52617073338664,83.33333333333333,170.0,87.66666666666667,2.44,27.621467721,82.66666666666667,12.619333333333335,36.346666666666664,2.0,1245.0666666666668,680.4433333333333,0.523,9.655000000000001,214.57000000000002,7.3183333333333325,1.6471010666666668
3.5,0.3600139197912736,4.577758730313025,7.299368335733424,251.66666666666666,396.3333333333333,250.66666666666666,1.2499999999999998,207.32466666666667,183.66666666666666,18.280666666666665,85.53333333333335,12.0,3521.7999999999997,1728.5666666666666,0.1735,21.310000000000002,287.8666666666666,13.126666666666665,3.355852
72.0,0.24783661880467947,3.663973875441617,6.353696340287439,90.0,199.33333333333334,94.66666666666667,1.8299999999999998,19.995846166666666,128.33333333333334,15.598333333333334,24.302369999999996,1.0,980.2200000000001,352.36999999999995,0.9,5.4335,142.502,79.0785,1.3697506666666666
23.0,0.511543211107309,3.091160956184654,4.9465597878918945,131.66666666666666,187.33333333333334,119.0,1.36,107.51799999999999,102.0,10.728666666666667,27.53333333333333,5.0,861.1666666666666,346.25,0.159,7.25,75.92333333333333,11.771333333333333,2.44435212
1.5,0.25974888806282853,3.3916760889414515,4.470398446630707,145.0,246.66666666666666,146.0,1.8399999999999999,89.57112333333333,121.0,14.662666666666667,48.43333333333334,5.0,1922.9966666666667,1109.2,0.268,23.97,369.56,17.912333333333333,3.0352319666666667
1.0,0.2042065526506577,3.2674589217128336,4.483947768951856,220.0,371.6666666666667,223.66666666666666,1.22,68.056556666,168.33333333333334,19.493666666666666,66.53333333333333,4.0,2176.0986666666668,1225.1000000000001,1.4136666666666666,7.743333333333335,141.5,8.440000000000001,3.0810077066666666
56.0,0.49701738707817394,2.4880128807368926,3.565380524972782,176.66666666666666,283.0,169.33333333333334,0.6599999999999999,94.12073133333332,91.33333333333333,10.096666666666666,93.2,7.0,3845.0,2312.0,0.6766666666666666,58.34,490.7,199.0,1.72064933
8.0,0.1757276837903499,6.035635897196799,10.370143571370223,135.0,274.0,129.33333333333334,1.51,56.62406666666667,154.0,20.978666666666665,26.099999999999998,4.0,944.3233333333334,487.59666666666664,0.237,11.95,254.1,143.03566666666669,1.4284468333333333
1.0,0.3583427077454591,5.674508349749047,8.89949308713923,182.5,293.5,183.0,0.9199999999999999,104.44175,124.5,13.125,72.4,7.0,2783.1,1570.0,0.485,13.98,289.7,15.87,2.28317
1.0,0.37615217549221697,3.768405345449706,6.342385183016553,228.33333333333334,383.0,231.66666666666666,1.04,89.67112333333334,163.66666666666666,18.342,91.86666666666667,7.0,3815.4320000000002,2072.6666666666665,1.2396666666666667,16.84,381.5333333333333,25.56,3.1016073733333336
11.0,0.3938254350811968,6.565241456104887,10.967205509351796,155.0,237.0,145.0,1.2600000000000002,104.95215000000002,120.75,12.785250000000001,37.9,6.0,1390.7559999999999,627.5,0.36433333333333334,9.25,119.355,109.29699999999998,2.8867290075
89.0,0.3886505199531327,3.9612225026087877,6.189225439079832,270.0,462.0,280.0,0.3599999999999999,89.870023996,217.5,24.911,81.0,7.0,2617.5,1538.6,1.7355,11.92,269.6,80.4,1.568714
125.0,0.4074372525700951,4.058153235513009,6.570121647037983,386.6666666666667,677.3333333333334,394.3333333333333,1.2499999999999998,174.9870513333333,284.3333333333333,31.296666666666667,164.56666666666666,16.0,15800.0,9280.0,2.482333333333333,46.6,1143.2,333.98333333333335,2.6899716666666666
17.0,0.39748109193800524,3.919164254334998,6.410312716177964,148.75,233.25,141.0,1.2600000000000002,93.8716,120.5,12.82275,35.775,5.0,1479.5059999999999,657.875,0.4136666666666667,9.515,131.98000000000002,102.29699999999998,2.8699790075
21.0,0.3619599843817756,3.9246810189923917,6.674754541762545,146.66666666666666,289.3333333333333,142.66666666666666,1.79,62.00233333333333,154.33333333333334,19.374333333333333,31.52333333333333,5.0,1517.8566666666666,689.2433333333333,0.355,22.04,221.4,58.76033333333333,2.80802625
6.0,0.19100356136746188,4.407851324327097,7.2414816782441545,473.3333333333333,810.0,468.6666666666667,0.3900000000000001,212.56250799866666,397.3333333333333,42.949333333333335,94.54,18.0,5695.8640000000005,3065.866666666667,2.7006666666666668,22.19333333333333,433.5999999999999,108.77999999999999,6.598682080000001
9.0,0.35714298395865973,2.698477241479583,3.8316645066012236,170.0,283.0,164.0,0.9200000000000002,58.05805,125.5,13.742999999999999,60.9,5.0,2190.324,1451.0,0.976,11.73,181.5,47.220000000000006,2.4101040300000003
4.0,0.45215459832598287,3.273526932096972,5.238610648588388,120.0,191.0,116.33333333333333,2.27,82.08766666666666,76.66666666666667,10.354333333333333,72.76666666666667,3.0,828.6966666666667,556.9,0.18,9.735,97.28,0.016,2.41235085
5.5,0.18676139001844191,3.854830019654336,6.602295820411647,101.66666666666667,221.66666666666666,104.66666666666667,1.58,82.65432405433333,125.66666666666667,17.955000000000002,16.78,7.0,1115.13,500.2366666666666,0.129,6.595,173.27,106.02733333333333,2.8773489
15.5,0.3855487128239765,3.108431245376986,5.03430550885001,157.5,242.5,151.75,1.27,116.3546,120.75,12.202,38.45,6.0,1172.137,544.125,0.6066666666666666,7.535,70.41499999999999,26.336250000000003,2.8200527533333335
5.0,0.4353618050926672,3.3511864617810794,5.028329386291649,238.33333333333334,338.6666666666667,230.0,0.6499999999999999,250.7106,166.33333333333334,14.113333333333335,66.96666666666667,12.0,2416.7000000000003,1008.1333333333333,0.325,21.016666666666666,167.76666666666668,14.973333333333336,2.615715333333333
33.0,0.2729788621431897,3.032339311359973,3.3140007765494497,240.0,494.25,245.5,2.49,140.88119,252.25,35.8105,97.82855500000001,11.0,3431.2225,1997.9050000000002,0.2905,19.61133333333333,553.936,38.51733333333333,3.107046125
18.0,0.3316137006076458,3.951517249278195,6.49947229276047,201.66666666666666,355.3333333333333,183.0,1.75,95.83433333333333,172.33333333333334,21.758333333333336,51.63333333333333,10.0,2329.523333333333,1157.2333333333333,0.501,16.065,334.15000000000003,299.6603333333333,3.42667025
53.0,0.5025365327606759,5.1738855821746625,9.241244490864561,176.66666666666666,281.0,170.66666666666666,0.010000000000000009,95.96946666666666,94.0,10.065,87.53333333333335,6.0,3242.3333333333335,2063.0,0.6646666666666666,40.72,434.5333333333333,194.45,1.3050140666666667
17.0,0.35284151239021916,3.5818609760644167,5.068521534288575,132.5,255.0,133.0,1.3900000000000001,76.879,147.0,17.914,26.8,4.0,1044.19,506.75,0.205,20.08,195.2,12.241999999999999,1.9841134999999999
75.0,0.5472632119274436,4.259406351829572,6.635868360583766,126.66666666666667,207.66666666666666,128.66666666666666,1.2199999999999998,66.09333333333333,77.66666666666667,8.178666666666667,59.400000000000006,4.0,2745.366666666667,1432.6666666666667,0.492,25.01,336.56666666666666,57.406666666666666,1.2787303666666665
10.5,0.22036806699457495,2.5648387271920496,3.7944132745582038,220.0,403.3333333333333,203.66666666666666,1.51,103.93079999999999,213.33333333333334,26.650666666666666,50.199999999999996,9.0,2016.1946666666665,1025.1333333333332,0.603,12.565,259.35,286.126,3.508519343333333
2.5,0.29690725395027384,3.9572644389160674,6.328790446501348,111.66666666666667,185.33333333333334,109.0,2.2,72.90266666666666,80.33333333333333,10.892333333333333,56.63333333333333,3.0,1154.93,676.3333333333334,0.168,6.41,168.705,0.018,2.53691925
32.0,0.48818160412783146,3.3279795864698247,5.1701647696486255,225.0,322.0,217.0,1.21,71.98117466533334,68.33333333333333,12.426666666666668,194.40833333333333,3.0,2347.1,937.9933333333333,2.8989999999999996,5.333333333333333,264.53333333333336,90.45,1.1264373333333333
41.0,0.37507785408139743,2.688771105401769,3.900762361074746,316.6666666666667,557.3333333333334,311.6666666666667,2.13,59.74366666666666,336.3333333333333,41.937999999999995,106.77140666666668,4.0,1981.17,1330.0066666666667,4.1,18.517,264.504,208.16600000000003,4.4069787499999995
22.0,0.2361405766860898,3.7070376054494396,6.15460007142343,175.0,280.0,169.33333333333334,1.41,103.76833333333333,68.66666666666667,10.202666666666666,149.26666666666668,6.0,5237.666666666667,2993.6666666666665,0.7153333333333333,18.9,541.25,14.495,1.7912806666666665
1.0,0.35558786936055736,4.773489951078361,8.12657374492602,296.6666666666667,399.0,279.3333333333333,0.32000000000000006,240.47133333333332,184.0,14.661333333333332,104.66666666666667,13.0,3831.0,1212.42,0.4363333333333334,21.873333333333335,323.3666666666667,99.47666666666667,1.9625839999999999
3.0,0.2993838051908368,3.687174012415374,5.454694490537376,280.0,396.0,263.0,1.6800000000000002,237.17481633333333,170.0,18.805333333333333,110.57083333333333,13.0,2009.3833333333332,1146.0233333333333,1.809,25.883333333333336,218.6,201.4,5.0542754
2.5,0.6520895522199672,4.003177593787819,6.366049034092775,307.5,410.0,282.0,0.24999999999999978,286.24,189.5,16.62,88.0,15.0,3868.5,1656.175,0.387,32.504999999999995,381.69999999999993,54.294999999999995,1.74737158
2.0,0.31342941612205777,3.437129479212023,4.998734252418171,228.33333333333334,345.0,217.0,0.44000000000000017,169.14203333333333,148.66666666666666,13.897333333333334,79.0,10.0,3279.0,1836.2333333333336,0.47100000000000003,37.17666666666667,273.1333333333333,65.66666666666667,2.60378
49.5,0.44484635302607467,3.4091888407130004,4.503153254037525,317.5,507.0,320.0,1.0499999999999998,299.40438,200.5,22.177,117.35,23.0,7135.15,4004.0,0.28,32.545,847.55,58.28,3.353005
1.0,0.25757703388803793,3.756955439384641,5.318465295518994,335.0,493.0,330.0,0.49,218.38153849999998,235.0,19.4985,114.8,12.0,4634.5,2017.5500000000002,1.2015,37.615,358.8,258.45,3.389144
14.0,0.4257104897150998,3.6678275823168023,5.332238583840677,231.66666666666666,337.3333333333333,210.66666666666666,0.19000000000000017,164.78226666666666,144.66666666666666,13.968000000000002,72.33333333333333,12.0,3481.3333333333335,1933.7666666666664,0.49766666666666665,30.373333333333335,350.6666666666667,78.27666666666667,2.4332506666666665
10.0,0.17039788427752686,4.039049189007814,6.164651200239082,295.0,615.0,292.0,1.54,186.36646666666664,324.3333333333333,44.06166666666667,71.8,20.0,5175.506666666667,3023.4666666666667,0.35950000000000004,42.805,893.3,62.37200000000001,4.381635999999999
23.0,0.44959123528588407,3.582894639748669,5.387256804827584,125.0,196.33333333333334,122.33333333333333,2.1399999999999997,126.63449000000001,76.66666666666667,10.108333333333333,63.06666666666667,8.0,1574.2299999999998,451.5,0.0,12.559999999999999,188.975,0.027,2.26007515
5.5,0.21094730066665246,3.4592783914605922,4.638600667619084,166.66666666666666,302.0,161.33333333333334,2.62,40.84843333333334,135.66666666666666,19.376666666666665,106.73333333333333,1.0,518.7233333333332,224.46666666666667,0.753,54.455,11.370000000000001,26.363333333333333,2.8325118333333337
-1.0,0.33168313471121075,2.87635066211779,3.835634149413608,340.0,552.5,319.75,2.55,252.24695,247.5,31.5925,181.775,11.0,2486.8325,1013.3,0.25333333333333335,13.876666666666665,263.46666666666664,20.696333333333335,3.194689625
22.0,0.29670998847902064,3.948139728970319,5.79061817244,233.33333333333334,410.6666666666667,224.66666666666666,1.54,196.1256,219.33333333333334,25.782,47.78,12.0,2513.2533333333336,1044.3999999999999,0.246,19.619999999999997,358.2,29.236,2.763726
19.5,0.2665358464640103,3.3354197107800285,4.585535654770056,138.33333333333334,241.66666666666666,133.66666666666666,1.54,145.98165633333332,122.66666666666667,14.576666666666666,31.53333333333333,10.0,1714.46,663.8933333333333,0.1265,11.84,256.0,108.65133333333331,2.0577396666666665
3.5,0.3492233328375514,4.74333545461193,7.793273076999486,156.66666666666666,232.33333333333334,145.66666666666666,1.7600000000000002,104.83145633333334,59.0,7.9206666666666665,125.06666666666666,7.0,1586.2746666666665,678.5933333333334,0.40700000000000003,5.37,142.1,125.49,1.6238846766666668
18.0,0.2451123009806684,2.887415270638985,3.9178856340589716,320.0,626.6666666666666,315.0,1.81,114.87866666666666,313.6666666666667,42.516666666666666,96.14666666666666,11.0,3430.443333333333,2029.6866666666667,0.873,24.78,574.8,97.863,5.63889725
6.0,0.21679583248521928,1.9449833486547394,2.747284767617449,108.75,214.75,107.25,2.62,21.028825,98.25,14.1025,79.02677750000001,1.0,1586.915,1070.1025000000002,0.732,51.3085,1.617,20.206375,1.36000275
0.0,0.3532619378124881,2.964486356683293,3.8109041494269973,120.0,192.0,118.66666666666667,1.74,106.46715666666667,82.33333333333333,10.601666666666667,47.76666666666667,6.0,2001.6333333333332,984.3299999999999,0.146,20.310000000000002,308.475,11.513,0.5576789333333333
4.0,0.37226456158744353,2.2944307104867274,3.402567293648636,193.33333333333334,312.0,167.33333333333334,1.51,118.05146666666667,136.66666666666666,16.902666666666665,48.91333333333333,11.0,2854.4599999999996,1468.2666666666667,0.359,20.57,440.29999999999995,309.9513333333333,2.029409
13.0,0.3986560607841877,2.284132394337419,3.3691845973714463,130.0,203.5,128.0,0.5899999999999999,98.84049999999999,95.5,8.5475,40.95,6.0,1750.55,497.55,0.222,6.15,177.85,33.66,1.5663684999999998
36.0,0.5255522908249461,2.839285740467513,3.735168419331079,98.33333333333333,179.66666666666666,101.0,2.02,57.719467721,101.0,12.574333333333334,23.779999999999998,3.0,955.5366666666667,243.60999999999999,0.222,4.663333333333333,107.65000000000002,22.279,2.708660566666667
5.0,0.37889900713866703,2.925054013386823,3.764912754655593,156.25,245.5,155.25,3.0300000000000002,96.58010079075,103.0,12.8065,75.435,4.0,1391.5525,744.8575000000001,0.253,10.062499999999998,116.28500000000001,8.499333333333333,2.134132425
-8.0,0.38542413776929135,3.0075517524167723,4.319106031757172,168.33333333333334,260.6666666666667,155.33333333333334,0.8899999999999999,91.16136666666667,108.0,11.332,62.43333333333334,8.0,2567.0666666666666,1488.8666666666668,0.4365,14.823333333333332,255.33333333333334,165.31333333333333,1.98078
36.0,0.24553604444678917,3.4263966690139323,5.751721336620022,101.66666666666667,209.66666666666666,102.0,2.08,25.987302666666668,104.66666666666667,15.790333333333331,37.369036666666666,1.0,1101.5533333333335,645.87,0.556,7.958500000000001,166.802,5.345166666666667,1.2881406666666666
14.0,0.4075720156591897,3.676932647254699,6.045061288178391,157.5,216.0,137.0,0.6599999999999999,73.919517,37.5,7.0489999999999995,108.5,6.0,3377.0,1781.5,0.37,13.49,378.05,100.0,0.48462823
-7.0,0.3472059094659754,3.6928897412048673,6.098806816123404,143.33333333333334,279.0,140.66666666666666,1.54,62.154864999999994,154.33333333333334,19.448333333333334,30.8,6.0,1328.8566666666668,870.3333333333334,0.35650000000000004,13.01,168.5,200.5405,2.140780166666667
0.0,0.20251797208927094,3.7211969028336487,6.130340607218528,115.0,185.0,113.99999999999999,0.0,79.904,108.0,11.81,21.0,3.0,331.9,265.9,0.0,10.57,29.56,0.005,3.3635882000000006
22.0,0.371733368554017,3.41104300680549,5.02368653397574,328.3333333333333,493.0,319.3333333333333,1.69,164.706,154.0,19.49833333333333,244.53333333333333,7.0,3780.4320000000002,1891.0,1.1976666666666667,13.146666666666667,297.6666666666667,11.89,3.0078853733333335
8.0,0.37235305528720003,3.7074036426576376,6.2446056842628686,268.3333333333333,397.3333333333333,246.0,0.7499999999999998,277.15366666666665,175.33333333333334,17.76,77.56666666666666,23.0,4268.099999999999,2045.5333333333335,0.197,21.173333333333336,427.1666666666667,63.62,3.5650033333333333
4.0,0.34217909025257853,3.9189979913454076,6.559203652900537,373.3333333333333,598.0,369.3333333333333,1.0499999999999998,314.04725333333334,257.3333333333333,27.31533333333333,115.84666666666665,24.0,6852.533333333333,3767.6666666666665,0.262,32.67333333333334,748.8666666666668,63.30666666666667,4.44334
